ds,yhat,username
2025-03-01,133.98509372287455,user22
2025-04-01,138.3971234020659,user22
2025-05-01,139.54673288301882,user22
2025-06-01,126.98373814802623,user22
2025-07-01,128.11672519825495,user22
2025-08-01,130.24601052748866,user22
2025-09-01,115.15181749335878,user22
2025-10-01,145.55856828523494,user22
2025-11-01,135.3445087549031,user22
2025-12-01,125.12063733004179,user22
2025-01-01,125.55482751252167,user23
2025-02-01,132.7999350541956,user23
2025-03-01,125.5463767134636,user23
2025-04-01,148.2072695903118,user23
2025-05-01,119.81330012148211,user23
2025-06-01,105.90219107946312,user23
2025-07-01,110.85870962361005,user23
2025-08-01,145.87246475652557,user23
2025-09-01,131.86990565292464,user23
2025-10-01,120.18834497793438,user23
2025-11-01,114.76250328442705,user23
2025-12-01,119.34359337267274,user23
2025-01-01,140.66493424307114,user24
2025-02-01,128.93205538501152,user24
2025-03-01,116.6983709623117,user24
2025-04-01,123.68776062349238,user24
2025-05-01,144.03243654006891,user24
2025-06-01,129.7053152398096,user24
2025-07-01,150.76760639830195,user24
2025-08-01,146.8636540589693,user24
2025-09-01,138.95122441674357,user24
2025-10-01,136.14750524752793,user24
2025-11-01,130.95052773285505,user24
2025-01-01,138.25143553338734,user25
2025-02-01,127.74838486434723,user25
2025-03-01,126.10727434676916,user25
2025-04-01,130.95626643683366,user25
2025-05-01,117.2757761923345,user25
2025-06-01,149.23461710130425,user25
2025-07-01,140.48229376429222,user25
2025-08-01,136.79561079646743,user25
2025-09-01,145.65198947299106,user25
2025-10-01,132.03406335501026,user25
2025-11-01,141.37076633185322,user25
2025-12-01,122.94349433179919,user25
2025-01-01,138.07193213208234,user26
2025-02-01,152.32377848958564,user26
2025-03-01,127.28495163433055,user26
2025-04-01,129.17240126502165,user26
2025-05-01,126.53164998781371,user26
2025-06-01,121.91499025280868,user26
2025-07-01,140.98963426961018,user26
2025-08-01,149.55821674810295,user26
2025-09-01,130.96263781145842,user26
2025-10-01,124.88053633755128,user26
2025-11-01,148.86643868505467,user26
2025-12-01,114.71682669024162,user26
2025-01-01,121.81821929658234,user27
2025-02-01,151.25278430665284,user27
2025-03-01,133.40760312783732,user27
2025-04-01,124.39034256827193,user27
2025-05-01,130.14985513341955,user27
2025-06-01,136.15660384559635,user27
2025-07-01,124.49448665437758,user27
2025-08-01,144.6494883643326,user27
2025-09-01,129.13034819712433,user27
2025-10-01,136.29636326244963,user27
2025-11-01,129.23747795509146,user27
2025-01-01,142.34904318250972,user28
2025-02-01,147.7727199846678,user28
2025-03-01,152.9157187419179,user28
2025-04-01,173.43478812114662,user28
2025-05-01,150.54707792000744,user28
2025-06-01,160.03332250250605,user28
2025-07-01,129.61822897123724,user28
2025-08-01,160.66107189505715,user28
2025-09-01,141.3166165649233,user28
2025-10-01,138.1370110128775,user28
2025-11-01,135.79807842506253,user28
2025-12-01,156.83289286686437,user28
2025-01-01,136.34355377616416,user29
2025-02-01,143.17803349478456,user29
2025-03-01,98.35370543552094,user29
2025-04-01,144.92735548439364,user29
2025-05-01,109.70590051561852,user29
2025-06-01,123.39601934073637,user29
2025-07-01,122.46126422752069,user29
2025-08-01,106.23168264778211,user29
2025-09-01,140.00362691777886,user29
2025-10-01,145.58525798281798,user29
2025-11-01,127.22267676550383,user29
2025-12-01,111.41607141715745,user29
2025-01-01,149.46920312472383,user3
2025-02-01,138.8156321335437,user3
2025-03-01,109.61693755415602,user3
2025-04-01,156.4467113351467,user3
2025-05-01,112.6738015820933,user3
2025-06-01,121.23222558749184,user3
2025-07-01,146.32030265144564,user3
2025-08-01,125.13091276885623,user3
2025-09-01,142.0405579542518,user3
2025-10-01,143.4629050582801,user3
2025-11-01,106.44152722442067,user3
2025-12-01,132.20795307792085,user3
2025-01-01,115.97249715423958,user30
2025-02-01,135.3373919024582,user30
2025-03-01,130.3033911411837,user30
2025-04-01,160.1891346092868,user30
2025-05-01,148.68291584402886,user30
2025-06-01,137.98713588226252,user30
2025-07-01,134.09010478977964,user30
2025-08-01,139.0472120184357,user30
2025-09-01,141.83993585738466,user30
2025-10-01,168.85688894387917,user30
2025-11-01,138.11940269172382,user30
2025-12-01,157.1469382737257,user30
2025-01-01,139.95531092647764,user31
2025-02-01,115.16929363928293,user31
2025-03-01,104.24338489632468,user31
2025-04-01,121.99149182567285,user31
2025-05-01,117.87296369647972,user31
2025-06-01,138.02045529784237,user31
2025-07-01,142.19294957508018,user31
2025-08-01,138.477456843596,user31
2025-09-01,130.93151587885828,user31
2025-10-01,139.36455310602938,user31
2025-11-01,136.16336193714912,user31
2025-12-01,121.87212339771841,user31
2025-01-01,132.81344776950417,user32
2025-02-01,127.47483704903063,user32
2025-03-01,142.90949816711026,user32
2025-04-01,130.36399631810065,user32
2025-05-01,117.86197539064557,user32
2025-06-01,102.193681560317,user32
2025-07-01,134.90876619398787,user32
2025-08-01,115.9909516245201,user32
2025-09-01,136.65312761856137,user32
2025-10-01,151.82703007018875,user32
2025-11-01,148.0650190556825,user32
2025-12-01,121.85165091997159,user32
2025-01-01,138.07805354739017,user33
2025-02-01,129.55998914638496,user33
2025-03-01,150.97174548061852,user33
2025-04-01,142.7078588957614,user33
2025-05-01,137.88379269560212,user33
2025-06-01,140.07405677927585,user33
2025-07-01,123.29670972947156,user33
2025-08-01,132.50470365835034,user33
2025-09-01,129.56642585671844,user33
2025-10-01,133.60090182332237,user33
2025-11-01,133.62805632393946,user33
2025-12-01,149.79597737279556,user33
2025-01-01,126.25874490298857,user34
2025-02-01,137.9302455442802,user34
2025-03-01,140.55664955016468,user34
2025-04-01,137.04817505687134,user34
2025-05-01,121.13646828688653,user34
2025-06-01,117.56790711633327,user34
2025-07-01,130.5496413325625,user34
2025-08-01,116.92643253070933,user34
2025-09-01,136.62315998305283,user34
2025-10-01,135.30421752496162,user34
2025-11-01,141.5735401273854,user34
2025-12-01,123.44160738779746,user34
2025-01-01,145.2549681549752,user35
2025-02-01,130.0424522902945,user35
2025-03-01,124.71125561557446,user35
2025-04-01,107.50696701765465,user35
2025-05-01,151.4591933734915,user35
2025-06-01,119.12577389059747,user35
2025-07-01,148.7266029704431,user35
2025-08-01,118.62523167731418,user35
2025-09-01,147.30721240424293,user35
2025-10-01,153.5885299252886,user35
2025-11-01,124.42017911604765,user35
2025-12-01,124.89086361432862,user35
2025-01-01,126.7228002034694,user36
2025-02-01,143.14261924459558,user36
2025-03-01,153.0609469559199,user36
2025-04-01,154.87673415140694,user36
2025-05-01,122.63789021927852,user36
2025-06-01,119.8945626854662,user36
2025-07-01,125.76512830096108,user36
2025-08-01,138.3459810242265,user36
2025-09-01,137.5217563067123,user36
2025-10-01,134.86074795281777,user36
2025-11-01,129.92385494803682,user36
2025-12-01,118.61141994901774,user36
2025-01-01,139.12754899107162,user37
2025-02-01,127.42070708316204,user37
2025-03-01,126.66695235598135,user37
2025-04-01,133.65870802840593,user37
2025-05-01,114.27325963009355,user37
2025-06-01,116.656515385391,user37
2025-07-01,125.84351187655336,user37
2025-08-01,147.85445945103606,user37
2025-09-01,132.6019207454562,user37
2025-10-01,118.64955334437887,user37
2025-11-01,125.12341939906582,user37
2025-12-01,143.41129145680753,user37
2025-01-01,135.2172150589639,user38
2025-02-01,149.71271095136652,user38
2025-03-01,119.32380030003458,user38
2025-04-01,138.02787511030334,user38
2025-05-01,126.30830925816807,user38
2025-06-01,121.64347972990078,user38
2025-07-01,126.0354830902033,user38
2025-08-01,130.15265318423084,user38
2025-09-01,135.62170116014642,user38
2025-10-01,136.93959343341348,user38
2025-11-01,150.05173478906974,user38
2025-12-01,125.03516047291261,user38
2025-01-01,139.16501782963377,user39
2025-02-01,137.625672928724,user39
2025-03-01,127.2168752992029,user39
2025-04-01,132.5318206054131,user39
2025-05-01,135.6429767418192,user39
2025-06-01,137.8783691246514,user39
2025-07-01,139.6446445995053,user39
2025-08-01,143.80142555849807,user39
2025-09-01,133.41038811871746,user39
2025-10-01,138.7017740541368,user39
2025-11-01,109.1444703042055,user39
2025-12-01,141.25300386980072,user39
2025-01-01,154.80116605258607,user4
2025-02-01,141.36815639057397,user4
2025-03-01,135.1966622506933,user4
2025-04-01,152.04905377111544,user4
2025-05-01,141.98696454424126,user4
2025-06-01,139.23100492398603,user4
2025-07-01,126.08167343416068,user4
2025-08-01,123.71610767739755,user4
2025-09-01,130.68579351549266,user4
2025-10-01,130.6961437279737,user4
2025-11-01,129.6357311586512,user4
2025-12-01,143.77762306108858,user4
2025-01-01,125.63262700605186,user40
2025-02-01,142.35834803030212,user40
2025-03-01,120.92266497289657,user40
2025-04-01,146.03178955713722,user40
2025-05-01,131.12284058041374,user40
2025-06-01,129.45000831895845,user40
2025-07-01,154.51980517139583,user40
2025-08-01,140.53529213400097,user40
2025-09-01,130.47457938173048,user40
2025-10-01,131.05847703708773,user40
2025-11-01,124.68310406018243,user40
2025-12-01,141.70459612077636,user40
2025-01-01,148.53378470218348,user41
2025-02-01,130.17513516955526,user41
2025-03-01,139.5722477524828,user41
2025-04-01,123.57826366486202,user41
2025-05-01,158.08714794425566,user41
2025-06-01,141.56035704515605,user41
2025-07-01,137.37613083208166,user41
2025-08-01,138.1461501798622,user41
2025-09-01,118.78764037009731,user41
2025-10-01,135.19311176311862,user41
2025-11-01,134.4909720618367,user41
2025-01-01,130.0633312125008,user42
2025-02-01,126.35488479441962,user42
2025-03-01,158.92896020246988,user42
2025-04-01,113.33065169913979,user42
2025-05-01,140.37509393967377,user42
2025-06-01,151.35541488455283,user42
2025-07-01,139.0582309587225,user42
2025-08-01,127.10558196320407,user42
2025-09-01,131.32115130434892,user42
2025-10-01,138.4771679851427,user42
2025-11-01,112.37126311792612,user42
2025-12-01,135.3785425258475,user42
2025-01-01,111.3965474106077,user43
2025-02-01,139.02921837481523,user43
2025-03-01,116.4151207022714,user43
2025-04-01,141.5672704754119,user43
2025-05-01,153.59678586221693,user43
2025-06-01,123.92594099779801,user43
2025-07-01,135.26277563615926,user43
2025-08-01,125.16249061897273,user43
2025-09-01,111.63318323402949,user43
2025-10-01,137.35252444425623,user43
2025-11-01,141.27855799811255,user43
2025-01-01,157.41383372175554,user44
2025-02-01,138.11589875020587,user44
2025-03-01,120.74614439860764,user44
2025-04-01,142.64473257196863,user44
2025-05-01,127.13192806356301,user44
2025-06-01,130.60938969481765,user44
2025-07-01,163.00034864938868,user44
2025-08-01,159.26291945193435,user44
2025-09-01,96.90907898319443,user44
2025-10-01,121.84417105153429,user44
2025-11-01,141.44103871527616,user44
2025-12-01,123.74643663618987,user44
2025-01-01,131.96800981528457,user45
2025-02-01,137.17490171153483,user45
2025-03-01,125.07139622300605,user45
2025-04-01,115.74708389582968,user45
2025-05-01,116.58675621060752,user45
2025-06-01,118.32359449325216,user45
2025-07-01,118.8165885419371,user45
2025-08-01,144.0405441551944,user45
2025-09-01,128.70417780521726,user45
2025-10-01,138.26518719613728,user45
2025-11-01,131.02340496279663,user45
2025-12-01,126.12375225287958,user45
2025-01-01,152.36361367868932,user46
2025-02-01,144.89557438550497,user46
2025-03-01,141.70409672349226,user46
2025-04-01,122.16071694907703,user46
2025-05-01,140.7568021311549,user46
2025-06-01,137.3854259194854,user46
2025-07-01,131.59687581005403,user46
2025-08-01,159.00268267766842,user46
2025-09-01,152.61912307533106,user46
2025-10-01,112.09569044252595,user46
2025-11-01,131.51787402310615,user46
2025-12-01,126.81901173673151,user46
2025-01-01,120.38937684814933,user47
2025-02-01,155.4220938939346,user47
2025-03-01,159.34107989986015,user47
2025-04-01,158.8264254522582,user47
2025-05-01,151.4635769923551,user47
2025-06-01,141.42705329578342,user47
2025-07-01,127.91779091137744,user47
2025-08-01,143.8018032087842,user47
2025-09-01,149.61892216410402,user47
2025-10-01,136.8741342228743,user47
2025-11-01,127.29476669656108,user47
2025-12-01,138.02917361771088,user47
2025-01-01,107.83925230860905,user48
2025-02-01,112.54136154108848,user48
2025-03-01,137.54302261218672,user48
2025-04-01,141.3645768026866,user48
2025-05-01,131.20086182183348,user48
2025-06-01,138.04151587984128,user48
2025-07-01,132.63127793862418,user48
2025-08-01,149.98466958541633,user48
2025-09-01,104.49951243939799,user48
2025-10-01,131.95901880577296,user48
2025-11-01,136.93411637657118,user48
2025-12-01,130.88480172655125,user48
2025-01-01,142.66558406532155,user49
2025-02-01,126.79924479055182,user49
2025-03-01,112.4666110536327,user49
2025-04-01,134.47534610510996,user49
2025-05-01,147.64396975589318,user49
2025-06-01,128.1422436866113,user49
2025-07-01,149.80362166174325,user49
2025-08-01,146.39751493645798,user49
2025-09-01,137.62842583947784,user49
2025-10-01,128.3338344797382,user49
2025-11-01,146.62718271233695,user49
2025-12-01,127.4718170329158,user49
2025-01-01,116.58639297018844,user5
2025-02-01,133.3546195585849,user5
2025-03-01,112.8683923637601,user5
2025-04-01,112.33740319614404,user5
2025-05-01,137.02806820008848,user5
2025-06-01,119.06028963158032,user5
2025-07-01,131.33667010452314,user5
2025-08-01,116.55079733860096,user5
2025-09-01,119.32755834728185,user5
2025-10-01,140.0963326125425,user5
2025-11-01,136.2600294562599,user5
2025-01-01,141.64252351038218,user50
2025-02-01,121.25190058681281,user50
2025-03-01,130.47738355989998,user50
2025-04-01,136.59664039259724,user50
2025-05-01,132.29102194159222,user50
2025-06-01,136.16435357619804,user50
2025-07-01,128.24617271245324,user50
2025-08-01,107.18666230652036,user50
2025-09-01,123.38217693258792,user50
2025-10-01,130.89609649916528,user50
2025-11-01,146.46833843564406,user50
2025-12-01,155.5065686289908,user50
2025-01-01,112.48618107092446,user6
2025-02-01,115.43689289196628,user6
2025-03-01,135.33086204441133,user6
2025-04-01,115.408945987194,user6
2025-05-01,122.64327894388225,user6
2025-06-01,116.4717811340639,user6
2025-07-01,137.56626874781534,user6
2025-08-01,123.1779767963018,user6
2025-09-01,133.7158345563471,user6
2025-10-01,136.69144642798219,user6
2025-11-01,110.28396717254746,user6
2025-12-01,126.05012334248887,user6
2025-01-01,138.74479066111678,user7
2025-02-01,134.53975096791848,user7
2025-03-01,123.4093066555441,user7
2025-04-01,145.63133219245515,user7
2025-05-01,106.74996974502653,user7
2025-06-01,138.61386259064798,user7
2025-07-01,142.42951207141306,user7
2025-08-01,155.90623348543068,user7
2025-09-01,131.09739982895445,user7
2025-10-01,108.48240577865785,user7
2025-11-01,135.44260220763803,user7
2025-12-01,116.42502452476822,user7
2025-01-01,123.03282279427695,user8
2025-02-01,144.94282280317913,user8
2025-03-01,147.99875823039608,user8
2025-04-01,143.98061700668342,user8
2025-05-01,131.9747231141196,user8
2025-06-01,132.6574624549436,user8
2025-07-01,111.2820026226961,user8
2025-08-01,143.78738688593373,user8
2025-09-01,107.53640680602132,user8
2025-10-01,131.68365203134564,user8
2025-11-01,101.12481363092584,user8
2025-01-01,139.43209380391156,user9
2025-02-01,127.78212292478678,user9
2025-03-01,125.45384444659503,user9
2025-04-01,151.00155410742346,user9
2025-05-01,137.2213280390451,user9
2025-06-01,135.028072129609,user9
2025-07-01,122.28618547954031,user9
2025-08-01,130.01020544153576,user9
2025-09-01,130.65626569378975,user9
2025-10-01,120.11850786782558,user9
2025-11-01,132.46279084115574,user9
2025-12-01,146.5748460816824,user9
